pollster,numeric_grade,state,candidate_name,party,pct,sample_size,population,start_date,end_date,national_poll,recent_poll
Redfield & Wilton Strategies,1.8,North Carolina,Donald Trump,REP,48,1123,Voters,2024-10-28,2024-10-31,0,Recent
Redfield & Wilton Strategies,1.8,Pennsylvania,Kamala Harris,DEM,48,1596,Voters,2024-10-28,2024-10-31,0,Recent
Redfield & Wilton Strategies,1.8,Pennsylvania,Donald Trump,REP,48,1596,Voters,2024-10-28,2024-10-31,0,Recent
Redfield & Wilton Strategies,1.8,Wisconsin,Kamala Harris,DEM,48,932,Voters,2024-10-28,2024-10-31,0,Recent
Redfield & Wilton Strategies,1.8,Wisconsin,Donald Trump,REP,47,932,Voters,2024-10-28,2024-10-31,0,Recent
Echelon Insights,2.7,NA,Kamala Harris,DEM,49,1328,Voters,2024-10-28,2024-10-31,1,Recent
Echelon Insights,2.7,NA,Donald Trump,REP,47,1328,Voters,2024-10-28,2024-10-31,1,Recent
Echelon Insights,2.7,NA,Kamala Harris,DEM,50,1328,Voters,2024-10-28,2024-10-31,1,Recent
Echelon Insights,2.7,NA,Donald Trump,REP,48,1328,Voters,2024-10-28,2024-10-31,1,Recent
Noble Predictive Insights,2.4,Nevada,Kamala Harris,DEM,49,593,Voters,2024-10-28,2024-10-31,0,Recent
Noble Predictive Insights,2.4,Nevada,Donald Trump,REP,48,593,Voters,2024-10-28,2024-10-31,0,Recent
Selzer,2.8,Iowa,Kamala Harris,DEM,47,808,Voters,2024-10-28,2024-10-31,0,Recent
Selzer,2.8,Iowa,Donald Trump,REP,44,808,Voters,2024-10-28,2024-10-31,0,Recent
YouGov,3,Arizona,Kamala Harris,DEM,47,880,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Arizona,Donald Trump,REP,48,880,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Arizona,Kamala Harris,DEM,48,856,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Arizona,Donald Trump,REP,48,856,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Arizona,Kamala Harris,DEM,49,880,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Arizona,Donald Trump,REP,50,880,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Arizona,Kamala Harris,DEM,49,856,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Arizona,Donald Trump,REP,50,856,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Georgia,Kamala Harris,DEM,46,984,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Georgia,Donald Trump,REP,48,984,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Georgia,Kamala Harris,DEM,47,939,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Georgia,Donald Trump,REP,48,939,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Georgia,Kamala Harris,DEM,48,984,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Georgia,Donald Trump,REP,50,984,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Georgia,Kamala Harris,DEM,48,939,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Georgia,Donald Trump,REP,50,939,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Michigan,Kamala Harris,DEM,47,985,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Michigan,Donald Trump,REP,45,985,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Michigan,Kamala Harris,DEM,48,942,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Michigan,Donald Trump,REP,45,942,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Michigan,Kamala Harris,DEM,50,985,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Michigan,Donald Trump,REP,46,985,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Michigan,Kamala Harris,DEM,50,942,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Michigan,Donald Trump,REP,47,942,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Nevada,Kamala Harris,DEM,48,790,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Nevada,Donald Trump,REP,47,790,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Nevada,Kamala Harris,DEM,48,773,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Nevada,Donald Trump,REP,47,773,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Nevada,Kamala Harris,DEM,50,790,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Nevada,Donald Trump,REP,49,790,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Nevada,Kamala Harris,DEM,50,773,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Nevada,Donald Trump,REP,49,773,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,North Carolina,Kamala Harris,DEM,47,987,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,North Carolina,Donald Trump,REP,48,987,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,North Carolina,Kamala Harris,DEM,48,949,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,North Carolina,Donald Trump,REP,49,949,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,North Carolina,Kamala Harris,DEM,49,987,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,North Carolina,Donald Trump,REP,49,987,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,North Carolina,Kamala Harris,DEM,49,949,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,North Carolina,Donald Trump,REP,50,949,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Pennsylvania,Kamala Harris,DEM,48,982,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Pennsylvania,Donald Trump,REP,46,982,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Pennsylvania,Kamala Harris,DEM,49,956,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Pennsylvania,Donald Trump,REP,46,956,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Pennsylvania,Kamala Harris,DEM,50,982,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Pennsylvania,Donald Trump,REP,48,982,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Pennsylvania,Kamala Harris,DEM,51,956,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Pennsylvania,Donald Trump,REP,48,956,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Wisconsin,Kamala Harris,DEM,48,889,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Wisconsin,Donald Trump,REP,45,889,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Wisconsin,Kamala Harris,DEM,49,867,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Wisconsin,Donald Trump,REP,45,867,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Wisconsin,Kamala Harris,DEM,51,889,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Wisconsin,Donald Trump,REP,47,889,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Wisconsin,Kamala Harris,DEM,51,867,Voters,2024-10-25,2024-10-31,0,Recent
YouGov,3,Wisconsin,Donald Trump,REP,47,867,Voters,2024-10-25,2024-10-31,0,Recent
Data for Progress,2.6,Pennsylvania,Kamala Harris,DEM,50,908,Voters,2024-10-25,2024-10-31,0,Recent
Data for Progress,2.6,Pennsylvania,Donald Trump,REP,48,908,Voters,2024-10-25,2024-10-31,0,Recent
Data for Progress,2.6,Georgia,Kamala Harris,DEM,49,972,Voters,2024-10-25,2024-10-31,0,Recent
Data for Progress,2.6,Georgia,Donald Trump,REP,48,972,Voters,2024-10-25,2024-10-31,0,Recent
Morning Consult,1.9,Michigan,Kamala Harris,DEM,48.5,1108,Voters,2024-10-22,2024-10-31,0,Recent
Morning Consult,1.9,Michigan,Donald Trump,REP,47.5,1108,Voters,2024-10-22,2024-10-31,0,Recent
Morning Consult,1.9,Pennsylvania,Kamala Harris,DEM,48,1538,Voters,2024-10-22,2024-10-31,0,Recent
Morning Consult,1.9,Pennsylvania,Donald Trump,REP,48,1538,Voters,2024-10-22,2024-10-31,0,Recent
Morning Consult,1.9,Texas,Kamala Harris,DEM,45,2120,Voters,2024-10-22,2024-10-31,0,Recent
Morning Consult,1.9,Texas,Donald Trump,REP,51.7,2120,Voters,2024-10-22,2024-10-31,0,Recent
Morning Consult,1.9,Wisconsin,Kamala Harris,DEM,47.6,540,Voters,2024-10-22,2024-10-31,0,Recent
Morning Consult,1.9,Wisconsin,Donald Trump,REP,48.2,540,Voters,2024-10-22,2024-10-31,0,Recent
TIPP,1.8,NA,Kamala Harris,DEM,48,1265,Voters,2024-10-28,2024-10-30,1,Recent
TIPP,1.8,NA,Donald Trump,REP,48,1265,Voters,2024-10-28,2024-10-30,1,Recent
TIPP,1.8,NA,Kamala Harris,DEM,48,1265,Voters,2024-10-28,2024-10-30,1,Recent
TIPP,1.8,NA,Donald Trump,REP,48,1265,Voters,2024-10-28,2024-10-30,1,Recent
Keating Research,1.5,Colorado,Kamala Harris,DEM,53,600,Voters,2024-10-28,2024-10-30,0,Recent
Keating Research,1.5,Colorado,Donald Trump,REP,41,600,Voters,2024-10-28,2024-10-30,0,Recent
TIPP,1.8,Wisconsin,Kamala Harris,DEM,48,1038,Voters,2024-10-28,2024-10-30,0,Recent
TIPP,1.8,Wisconsin,Donald Trump,REP,46,1038,Voters,2024-10-28,2024-10-30,0,Recent
TIPP,1.8,Wisconsin,Kamala Harris,DEM,48,831,Voters,2024-10-28,2024-10-30,0,Recent
TIPP,1.8,Wisconsin,Donald Trump,REP,48,831,Voters,2024-10-28,2024-10-30,0,Recent
TIPP,1.8,Wisconsin,Kamala Harris,DEM,46,1038,Voters,2024-10-28,2024-10-30,0,Recent
TIPP,1.8,Wisconsin,Donald Trump,REP,44,1038,Voters,2024-10-28,2024-10-30,0,Recent
TIPP,1.8,Wisconsin,Kamala Harris,DEM,48,831,Voters,2024-10-28,2024-10-30,0,Recent
TIPP,1.8,Wisconsin,Donald Trump,REP,47,831,Voters,2024-10-28,2024-10-30,0,Recent
Noble Predictive Insights,2.4,Arizona,Kamala Harris,DEM,47,775,Voters,2024-10-28,2024-10-30,0,Recent
Noble Predictive Insights,2.4,Arizona,Donald Trump,REP,48,775,Voters,2024-10-28,2024-10-30,0,Recent
OnMessage Inc.,1.1,NA,Kamala Harris,DEM,45,800,Voters,2024-10-28,2024-10-30,1,Recent
OnMessage Inc.,1.1,NA,Donald Trump,REP,47,800,Voters,2024-10-28,2024-10-30,1,Recent
Chism Strategies,2.4,Virginia,Kamala Harris,DEM,45.2,520,Voters,2024-10-28,2024-10-30,0,Recent
Chism Strategies,2.4,Virginia,Donald Trump,REP,44.5,520,Voters,2024-10-28,2024-10-30,0,Recent
Chism Strategies,2.4,Minnesota,Kamala Harris,DEM,48.3,534,Voters,2024-10-28,2024-10-30,0,Recent
Chism Strategies,2.4,Minnesota,Donald Trump,REP,42.9,534,Voters,2024-10-28,2024-10-30,0,Recent
Chism Strategies,2.4,Maryland,Kamala Harris,DEM,55.8,510,Voters,2024-10-28,2024-10-30,0,Recent
Chism Strategies,2.4,Maryland,Donald Trump,REP,33.3,510,Voters,2024-10-28,2024-10-30,0,Recent
Morning Consult,1.9,NA,Kamala Harris,DEM,50,8868,Voters,2024-10-28,2024-10-30,1,Recent
Morning Consult,1.9,NA,Donald Trump,REP,47,8868,Voters,2024-10-28,2024-10-30,1,Recent
Echelon Insights,2.7,Wisconsin,Kamala Harris,DEM,48,600,Voters,2024-10-27,2024-10-30,0,Recent
Echelon Insights,2.7,Wisconsin,Donald Trump,REP,48,600,Voters,2024-10-27,2024-10-30,0,Recent
Echelon Insights,2.7,Wisconsin,Kamala Harris,DEM,49,600,Voters,2024-10-27,2024-10-30,0,Recent
Echelon Insights,2.7,Wisconsin,Donald Trump,REP,49,600,Voters,2024-10-27,2024-10-30,0,Recent
Echelon Insights,2.7,Michigan,Kamala Harris,DEM,47,600,Voters,2024-10-27,2024-10-30,0,Recent
Echelon Insights,2.7,Michigan,Donald Trump,REP,47,600,Voters,2024-10-27,2024-10-30,0,Recent
Echelon Insights,2.7,Michigan,Kamala Harris,DEM,48,600,Voters,2024-10-27,2024-10-30,0,Recent
Echelon Insights,2.7,Michigan,Donald Trump,REP,48,600,Voters,2024-10-27,2024-10-30,0,Recent
Echelon Insights,2.7,Pennsylvania,Kamala Harris,DEM,46,600,Voters,2024-10-27,2024-10-30,0,Recent
Echelon Insights,2.7,Pennsylvania,Donald Trump,REP,51,600,Voters,2024-10-27,2024-10-30,0,Recent
Echelon Insights,2.7,Pennsylvania,Kamala Harris,DEM,46,600,Voters,2024-10-27,2024-10-30,0,Recent
Echelon Insights,2.7,Pennsylvania,Donald Trump,REP,52,600,Voters,2024-10-27,2024-10-30,0,Recent
Suffolk,2.9,Pennsylvania,Kamala Harris,DEM,48.6,500,Voters,2024-10-27,2024-10-30,0,Recent
Suffolk,2.9,Pennsylvania,Donald Trump,REP,48.6,500,Voters,2024-10-27,2024-10-30,0,Recent
Marist,2.9,Wisconsin,Kamala Harris,DEM,50,1444,Voters,2024-10-27,2024-10-30,0,Recent
Marist,2.9,Wisconsin,Donald Trump,REP,48,1444,Voters,2024-10-27,2024-10-30,0,Recent
Marist,2.9,Wisconsin,Kamala Harris,DEM,50,1330,Voters,2024-10-27,2024-10-30,0,Recent
Marist,2.9,Wisconsin,Donald Trump,REP,48,1330,Voters,2024-10-27,2024-10-30,0,Recent
Marist,2.9,Pennsylvania,Kamala Harris,DEM,51,1558,Voters,2024-10-27,2024-10-30,0,Recent
Marist,2.9,Pennsylvania,Donald Trump,REP,47,1558,Voters,2024-10-27,2024-10-30,0,Recent
Marist,2.9,Pennsylvania,Kamala Harris,DEM,50,1400,Voters,2024-10-27,2024-10-30,0,Recent
Marist,2.9,Pennsylvania,Donald Trump,REP,48,1400,Voters,2024-10-27,2024-10-30,0,Recent
Marist,2.9,Michigan,Kamala Harris,DEM,51,1356,Voters,2024-10-27,2024-10-30,0,Recent
Marist,2.9,Michigan,Donald Trump,REP,48,1356,Voters,2024-10-27,2024-10-30,0,Recent
Marist,2.9,Michigan,Kamala Harris,DEM,51,1214,Voters,2024-10-27,2024-10-30,0,Recent
Marist,2.9,Michigan,Donald Trump,REP,48,1214,Voters,2024-10-27,2024-10-30,0,Recent
Cygnal,2.1,California,Kamala Harris,DEM,55.4,611,Voters,2024-10-27,2024-10-30,0,Recent
Cygnal,2.1,California,Donald Trump,REP,30.9,611,Voters,2024-10-27,2024-10-30,0,Recent
Muhlenberg,2.8,Pennsylvania,Kamala Harris,DEM,49,460,Voters,2024-10-27,2024-10-30,0,Recent
Muhlenberg,2.8,Pennsylvania,Donald Trump,REP,47,460,Voters,2024-10-27,2024-10-30,0,Recent
The Washington Post,3,Pennsylvania,Kamala Harris,DEM,48,1204,Voters,2024-10-26,2024-10-30,0,Recent
The Washington Post,3,Pennsylvania,Donald Trump,REP,47,1204,Voters,2024-10-26,2024-10-30,0,Recent
The Washington Post,3,Pennsylvania,Kamala Harris,DEM,48,1204,Voters,2024-10-26,2024-10-30,0,Recent
The Washington Post,3,Pennsylvania,Donald Trump,REP,47,1204,Voters,2024-10-26,2024-10-30,0,Recent
Data for Progress,2.6,Arizona,Kamala Harris,DEM,47,1079,Voters,2024-10-25,2024-10-30,0,Recent
Data for Progress,2.6,Arizona,Donald Trump,REP,48,1079,Voters,2024-10-25,2024-10-30,0,Recent
Data for Progress,2.6,Nevada,Kamala Harris,DEM,49,721,Voters,2024-10-25,2024-10-30,0,Recent
Data for Progress,2.6,Nevada,Donald Trump,REP,47,721,Voters,2024-10-25,2024-10-30,0,Recent
Morning Consult,1.9,Arizona,Kamala Harris,DEM,48.3,666,Voters,2024-10-21,2024-10-30,0,Recent
Morning Consult,1.9,Arizona,Donald Trump,REP,48.4,666,Voters,2024-10-21,2024-10-30,0,Recent
Morning Consult,1.9,Georgia,Kamala Harris,DEM,48,1009,Voters,2024-10-21,2024-10-30,0,Recent
Morning Consult,1.9,Georgia,Donald Trump,REP,49.6,1009,Voters,2024-10-21,2024-10-30,0,Recent
RABA Research,1.3,NA,Kamala Harris,DEM,48,781,Voters,2024-10-29,2024-10-29,1,Recent
RABA Research,1.3,NA,Donald Trump,REP,44,781,Voters,2024-10-29,2024-10-29,1,Recent
St. Anselm,2.4,New Hampshire,Kamala Harris,DEM,51,2791,Voters,2024-10-28,2024-10-29,0,Recent
St. Anselm,2.4,New Hampshire,Donald Trump,REP,46,2791,Voters,2024-10-28,2024-10-29,0,Recent
Remington,2.6,Missouri,Kamala Harris,DEM,40,721,Voters,2024-10-28,2024-10-29,0,Recent
Remington,2.6,Missouri,Donald Trump,REP,54,721,Voters,2024-10-28,2024-10-29,0,Recent
TIPP,1.8,NA,Kamala Harris,DEM,48.3,1302,Voters,2024-10-27,2024-10-29,1,Recent
TIPP,1.8,NA,Donald Trump,REP,47.5,1302,Voters,2024-10-27,2024-10-29,1,Recent
TIPP,1.8,NA,Kamala Harris,DEM,48,1302,Voters,2024-10-27,2024-10-29,1,Recent
TIPP,1.8,NA,Donald Trump,REP,47,1302,Voters,2024-10-27,2024-10-29,1,Recent
HarrisX,1.5,NA,Kamala Harris,DEM,51,4523,Voters,2024-10-27,2024-10-29,1,Recent
HarrisX,1.5,NA,Donald Trump,REP,49,4523,Voters,2024-10-27,2024-10-29,1,Recent
HarrisX,1.5,NA,Kamala Harris,DEM,51,3718,Voters,2024-10-27,2024-10-29,1,Recent
HarrisX,1.5,NA,Donald Trump,REP,49,3718,Voters,2024-10-27,2024-10-29,1,Recent
HarrisX,1.5,NA,Kamala Harris,DEM,48,4523,Voters,2024-10-27,2024-10-29,1,Recent
HarrisX,1.5,NA,Donald Trump,REP,47,4523,Voters,2024-10-27,2024-10-29,1,Recent
HarrisX,1.5,NA,Kamala Harris,DEM,49,3718,Voters,2024-10-27,2024-10-29,1,Recent
HarrisX,1.5,NA,Donald Trump,REP,48,3718,Voters,2024-10-27,2024-10-29,1,Recent
Cygnal,2.1,Virginia,Kamala Harris,DEM,50.3,600,Voters,2024-10-27,2024-10-29,0,Recent
Cygnal,2.1,Virginia,Donald Trump,REP,42.7,600,Voters,2024-10-27,2024-10-29,0,Recent
Big Data Poll,1.1,NA,Kamala Harris,DEM,49.7,2814,Voters,2024-10-27,2024-10-29,1,Recent
Big Data Poll,1.1,NA,Donald Trump,REP,50.3,2814,Voters,2024-10-27,2024-10-29,1,Recent
Big Data Poll,1.1,NA,Kamala Harris,DEM,49.9,2992,Voters,2024-10-27,2024-10-29,1,Recent
Big Data Poll,1.1,NA,Donald Trump,REP,50.1,2992,Voters,2024-10-27,2024-10-29,1,Recent
Big Data Poll,1.1,NA,Kamala Harris,DEM,47.3,2814,Voters,2024-10-27,2024-10-29,1,Recent
Big Data Poll,1.1,NA,Donald Trump,REP,48,2814,Voters,2024-10-27,2024-10-29,1,Recent
Big Data Poll,1.1,NA,Kamala Harris,DEM,46.8,2992,Voters,2024-10-27,2024-10-29,1,Recent
Big Data Poll,1.1,NA,Donald Trump,REP,47,2992,Voters,2024-10-27,2024-10-29,1,Recent
Morning Consult,1.9,NA,Kamala Harris,DEM,50,8999,Voters,2024-10-27,2024-10-29,1,Recent
Morning Consult,1.9,NA,Donald Trump,REP,47,8999,Voters,2024-10-27,2024-10-29,1,Recent
YouGov,3,NA,Kamala Harris,DEM,47,1446,Voters,2024-10-26,2024-10-29,1,Recent
YouGov,3,NA,Donald Trump,REP,46,1446,Voters,2024-10-26,2024-10-29,1,Recent
YouGov,3,NA,Kamala Harris,DEM,49,1310,Voters,2024-10-26,2024-10-29,1,Recent
YouGov,3,NA,Donald Trump,REP,47,1310,Voters,2024-10-26,2024-10-29,1,Recent
J.L. Partners,1.6,NA,Kamala Harris,DEM,46,1000,Voters,2024-10-26,2024-10-29,1,Recent
J.L. Partners,1.6,NA,Donald Trump,REP,49,1000,Voters,2024-10-26,2024-10-29,1,Recent
J.L. Partners,1.6,NA,Kamala Harris,DEM,47,1000,Voters,2024-10-26,2024-10-29,1,Recent
J.L. Partners,1.6,NA,Donald Trump,REP,50,1000,Voters,2024-10-26,2024-10-29,1,Recent
AtlasIntel,2.7,NA,Kamala Harris,DEM,47,3032,Voters,2024-10-25,2024-10-29,1,Recent
AtlasIntel,2.7,NA,Donald Trump,REP,49.5,3032,Voters,2024-10-25,2024-10-29,1,Recent
AtlasIntel,2.7,NA,Kamala Harris,DEM,48.1,3032,Voters,2024-10-25,2024-10-29,1,Recent
AtlasIntel,2.7,NA,Donald Trump,REP,49.8,3032,Voters,2024-10-25,2024-10-29,1,Recent
AtlasIntel,2.7,Arizona,Kamala Harris,DEM,46.4,1458,Voters,2024-10-25,2024-10-29,0,Recent
AtlasIntel,2.7,Arizona,Donald Trump,REP,50.6,1458,Voters,2024-10-25,2024-10-29,0,Recent
AtlasIntel,2.7,Arizona,Kamala Harris,DEM,47.3,1458,Voters,2024-10-25,2024-10-29,0,Recent
AtlasIntel,2.7,Arizona,Donald Trump,REP,50.8,1458,Voters,2024-10-25,2024-10-29,0,Recent
AtlasIntel,2.7,Georgia,Kamala Harris,DEM,47.1,1429,Voters,2024-10-25,2024-10-29,0,Recent
AtlasIntel,2.7,Georgia,Donald Trump,REP,50.2,1429,Voters,2024-10-25,2024-10-29,0,Recent
AtlasIntel,2.7,Georgia,Kamala Harris,DEM,47.5,1429,Voters,2024-10-25,2024-10-29,0,Recent
AtlasIntel,2.7,Georgia,Donald Trump,REP,50.9,1429,Voters,2024-10-25,2024-10-29,0,Recent
AtlasIntel,2.7,Michigan,Kamala Harris,DEM,47.9,983,Voters,2024-10-25,2024-10-29,0,Recent
AtlasIntel,2.7,Michigan,Donald Trump,REP,49.2,983,Voters,2024-10-25,2024-10-29,0,Recent
AtlasIntel,2.7,Michigan,Kamala Harris,DEM,48.1,983,Voters,2024-10-25,2024-10-29,0,Recent
AtlasIntel,2.7,Michigan,Donald Trump,REP,49.3,983,Voters,2024-10-25,2024-10-29,0,Recent
AtlasIntel,2.7,Nevada,Kamala Harris,DEM,47.5,1083,Voters,2024-10-25,2024-10-29,0,Recent
AtlasIntel,2.7,Nevada,Donald Trump,REP,48.4,1083,Voters,2024-10-25,2024-10-29,0,Recent
AtlasIntel,2.7,Nevada,Kamala Harris,DEM,47.6,1083,Voters,2024-10-25,2024-10-29,0,Recent
AtlasIntel,2.7,Nevada,Donald Trump,REP,48.5,1083,Voters,2024-10-25,2024-10-29,0,Recent
AtlasIntel,2.7,North Carolina,Kamala Harris,DEM,48.5,1665,Voters,2024-10-25,2024-10-29,0,Recent
AtlasIntel,2.7,North Carolina,Donald Trump,REP,48.4,1665,Voters,2024-10-25,2024-10-29,0,Recent
AtlasIntel,2.7,North Carolina,Kamala Harris,DEM,48.9,1665,Voters,2024-10-25,2024-10-29,0,Recent
AtlasIntel,2.7,North Carolina,Donald Trump,REP,48.4,1665,Voters,2024-10-25,2024-10-29,0,Recent
AtlasIntel,2.7,Pennsylvania,Kamala Harris,DEM,46.6,1299,Voters,2024-10-25,2024-10-29,0,Recent
AtlasIntel,2.7,Pennsylvania,Donald Trump,REP,48.7,1299,Voters,2024-10-25,2024-10-29,0,Recent
AtlasIntel,2.7,Pennsylvania,Kamala Harris,DEM,46.9,1299,Voters,2024-10-25,2024-10-29,0,Recent
AtlasIntel,2.7,Pennsylvania,Donald Trump,REP,49.6,1299,Voters,2024-10-25,2024-10-29,0,Recent
AtlasIntel,2.7,Wisconsin,Kamala Harris,DEM,48.1,1470,Voters,2024-10-25,2024-10-29,0,Recent
AtlasIntel,2.7,Wisconsin,Donald Trump,REP,48.7,1470,Voters,2024-10-25,2024-10-29,0,Recent
AtlasIntel,2.7,Wisconsin,Kamala Harris,DEM,48.5,1470,Voters,2024-10-25,2024-10-29,0,Recent
AtlasIntel,2.7,Wisconsin,Donald Trump,REP,49,1470,Voters,2024-10-25,2024-10-29,0,Recent
Roanoke College,2.6,Virginia,Kamala Harris,DEM,51,851,Voters,2024-10-25,2024-10-29,0,Recent
Roanoke College,2.6,Virginia,Donald Trump,REP,41,851,Voters,2024-10-25,2024-10-29,0,Recent
SurveyUSA,2.8,Maine,Kamala Harris,DEM,51,1079,Voters,2024-10-24,2024-10-29,0,Recent
SurveyUSA,2.8,Maine,Donald Trump,REP,43,1079,Voters,2024-10-24,2024-10-29,0,Recent
SurveyUSA,2.8,Maine,Kamala Harris,DEM,58,482,Voters,2024-10-24,2024-10-29,0,Recent
SurveyUSA,2.8,Maine,Donald Trump,REP,37,482,Voters,2024-10-24,2024-10-29,0,Recent
SurveyUSA,2.8,Maine,Kamala Harris,DEM,44,484,Voters,2024-10-24,2024-10-29,0,Recent
SurveyUSA,2.8,Maine,Donald Trump,REP,49,484,Voters,2024-10-24,2024-10-29,0,Recent
UC Berkeley,2.5,California,Kamala Harris,DEM,57,4341,Voters,2024-10-22,2024-10-29,0,Recent
UC Berkeley,2.5,California,Donald Trump,REP,35,4341,Voters,2024-10-22,2024-10-29,0,Recent
Mitchell,2.4,Arizona,Kamala Harris,DEM,48,610,Voters,2024-10-28,2024-10-28,0,Recent
Mitchell,2.4,Arizona,Donald Trump,REP,50,610,Voters,2024-10-28,2024-10-28,0,Recent
Mitchell,2.4,Arizona,Kamala Harris,DEM,48,610,Voters,2024-10-28,2024-10-28,0,Recent
Mitchell,2.4,Arizona,Donald Trump,REP,50,610,Voters,2024-10-28,2024-10-28,0,Recent
TIPP,1.8,NA,Kamala Harris,DEM,48,1291,Voters,2024-10-26,2024-10-28,1,Recent
TIPP,1.8,NA,Donald Trump,REP,47,1291,Voters,2024-10-26,2024-10-28,1,Recent
Data Orbital,2.9,Arizona,Kamala Harris,DEM,41.9,550,Voters,2024-10-26,2024-10-28,0,Recent
Data Orbital,2.9,Arizona,Donald Trump,REP,49.7,550,Voters,2024-10-26,2024-10-28,0,Recent
Cygnal,2.1,Texas,Kamala Harris,DEM,43,600,Voters,2024-10-26,2024-10-28,0,Recent
Cygnal,2.1,Texas,Donald Trump,REP,51,600,Voters,2024-10-26,2024-10-28,0,Recent
Cygnal,2.1,Florida,Kamala Harris,DEM,43.1,600,Voters,2024-10-26,2024-10-28,0,Recent
Cygnal,2.1,Florida,Donald Trump,REP,48.2,600,Voters,2024-10-26,2024-10-28,0,Recent
Cygnal,2.1,Wyoming,Kamala Harris,DEM,26.5,600,Voters,2024-10-26,2024-10-28,0,Recent
Cygnal,2.1,Wyoming,Donald Trump,REP,69,600,Voters,2024-10-26,2024-10-28,0,Recent
Morning Consult,1.9,NA,Kamala Harris,DEM,50,9148,Voters,2024-10-26,2024-10-28,1,Recent
Morning Consult,1.9,NA,Donald Trump,REP,46,9148,Voters,2024-10-26,2024-10-28,1,Recent
Trafalgar Group,0.7,North Carolina,Kamala Harris,DEM,46.2,1091,Voters,2024-10-25,2024-10-28,0,Recent
Trafalgar Group,0.7,North Carolina,Donald Trump,REP,49.4,1091,Voters,2024-10-25,2024-10-28,0,Recent
Trafalgar Group,0.7,Nevada,Kamala Harris,DEM,47.8,1082,Voters,2024-10-25,2024-10-28,0,Recent
Trafalgar Group,0.7,Nevada,Donald Trump,REP,47.6,1082,Voters,2024-10-25,2024-10-28,0,Recent
Trafalgar Group,0.7,Ohio,Kamala Harris,DEM,45.6,1127,Voters,2024-10-25,2024-10-28,0,Recent
Trafalgar Group,0.7,Ohio,Donald Trump,REP,51.7,1127,Voters,2024-10-25,2024-10-28,0,Recent
