date,traffctl,visibility,light,rdsfcond,acclass,speeding,ag_driv,alcohol,disability
2006-04-18,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2006-04-18,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2006-04-18,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2006-04-19,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2006-04-19,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2006-04-20,No Control,Clear,Daylight,Dry,Fatal,None,None,None,None
2006-04-20,No Control,Clear,Daylight,Dry,Fatal,None,None,None,None
2006-04-20,No Control,Clear,Daylight,Dry,Fatal,None,None,None,None
2006-04-20,Traffic Signal,Clear,Dark,Dry,Fatal,None,None,None,None
2006-04-20,Traffic Signal,Clear,Dark,Dry,Fatal,None,None,None,None
2006-04-20,Traffic Signal,Clear,Dark,Dry,Fatal,None,None,None,None
2006-04-20,Traffic Signal,Clear,Dark,Dry,Fatal,None,None,None,None
2006-04-23,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,Yes,Yes,None,None
2006-04-23,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,Yes,Yes,None,None
2006-04-23,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,Yes,Yes,None,None
2006-04-25,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2006-04-25,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2006-04-25,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2006-04-25,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2006-04-25,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,Yes,None
2006-04-25,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,Yes,None
2006-04-25,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,Yes,None
2006-04-25,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,Yes,None
2006-04-25,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2006-04-25,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2006-04-25,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2006-04-25,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-04-25,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-04-25,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-04-25,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-04-25,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-04-25,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-04-25,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-04-26,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2006-04-26,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2006-04-26,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2006-04-27,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2006-04-27,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2006-04-27,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2006-04-27,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2006-04-28,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-04-28,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-04-28,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2006-04-28,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2006-04-28,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2006-04-28,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2006-04-28,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2006-04-28,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2006-04-28,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2006-04-28,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2006-04-28,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2006-04-28,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2006-04-29,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-04-29,No Control,Clear,Dark,Dry,Fatal,Yes,Yes,None,None
2006-04-29,No Control,Clear,Dark,Dry,Fatal,Yes,Yes,None,None
2006-04-29,No Control,Clear,Dark,Dry,Fatal,Yes,Yes,None,None
2006-04-29,No Control,Clear,Dark,Dry,Fatal,Yes,Yes,None,None
2006-04-29,No Control,Clear,Dark,Dry,Fatal,Yes,Yes,None,None
2006-04-30,Others,Clear,Daylight,Dry,Fatal,Yes,Yes,None,None
2006-04-30,Others,Clear,Daylight,Dry,Fatal,Yes,Yes,None,None
2006-05-01,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2006-05-01,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2006-05-01,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2006-05-01,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2006-05-01,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-05-02,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2006-05-02,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2006-05-03,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-05-03,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-05-03,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2006-05-03,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2006-05-03,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2006-05-03,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2006-05-03,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2006-05-03,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2006-05-03,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,Yes
2006-05-03,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,Yes
2006-05-03,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-05-03,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-05-03,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-05-03,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-05-05,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2006-05-05,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2006-05-05,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2006-05-05,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2006-05-05,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-05-05,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-05-06,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,Yes
2006-05-06,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,Yes
2006-05-06,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,Yes
2006-05-06,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,Yes
2006-05-06,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2006-05-06,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2006-05-07,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-05-07,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-05-08,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2006-05-08,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2006-05-08,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2006-05-08,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2006-05-08,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2006-05-09,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-05-09,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-05-09,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-05-09,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-05-09,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2006-05-09,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2006-05-11,No Control,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2006-05-11,No Control,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2006-05-11,No Control,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2006-05-11,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2006-05-11,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2006-05-11,No Control,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2006-05-11,No Control,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2006-05-11,No Control,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2006-05-11,No Control,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2006-05-13,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-05-13,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-05-13,Others,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2006-05-13,Others,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2006-05-14,Traffic Signal,Clear,Dim Light,Dry,Non-Fatal Injury,Yes,Yes,None,None
2006-05-14,Traffic Signal,Clear,Dim Light,Dry,Non-Fatal Injury,Yes,Yes,None,None
2006-05-14,Traffic Signal,Clear,Dim Light,Dry,Non-Fatal Injury,Yes,Yes,None,None
2006-05-14,Traffic Signal,Clear,Dim Light,Dry,Non-Fatal Injury,Yes,Yes,None,None
2006-05-14,Traffic Signal,Clear,Dim Light,Dry,Non-Fatal Injury,Yes,Yes,None,None
2006-05-17,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2006-05-17,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2006-05-17,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2006-05-17,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2006-05-17,No Control,Disturbed,Daylight,Wet,Fatal,None,None,None,None
2006-05-17,No Control,Disturbed,Daylight,Wet,Fatal,None,None,None,None
2006-05-19,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2006-05-19,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2006-05-19,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2006-05-19,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2006-05-20,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,Yes,Yes,None,None
2006-05-20,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,Yes,Yes,None,None
2006-05-20,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,Yes,Yes,None,None
2006-05-20,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,Yes,Yes,None,None
2006-05-20,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,Yes,Yes,None,None
2006-05-21,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2006-05-21,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2006-05-21,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2006-05-21,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2006-05-23,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2006-05-23,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2006-05-24,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2006-05-24,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2006-05-24,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-05-24,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-05-24,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-05-25,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2006-05-25,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2006-05-26,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2006-05-27,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,Yes,None
2006-05-27,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,Yes,None
2006-05-27,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,Yes,None
2006-05-27,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,Yes,None
2006-05-27,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,Yes,None
2006-05-28,Traffic Signal,Clear,Dim Light,Dry,Non-Fatal Injury,None,None,Yes,None
2006-05-28,Traffic Signal,Clear,Dim Light,Dry,Non-Fatal Injury,None,None,Yes,None
2006-05-28,Traffic Signal,Clear,Dim Light,Dry,Non-Fatal Injury,None,None,Yes,None
2006-05-28,Traffic Signal,Clear,Dim Light,Dry,Non-Fatal Injury,None,None,Yes,None
2006-05-28,Traffic Signal,Clear,Dim Light,Dry,Non-Fatal Injury,None,None,Yes,None
2006-05-28,Traffic Signal,Clear,Daylight,Others,Non-Fatal Injury,None,None,None,None
2006-05-28,Traffic Signal,Clear,Daylight,Others,Non-Fatal Injury,None,None,None,None
2006-05-28,Traffic Signal,Clear,Daylight,Others,Non-Fatal Injury,None,None,None,None
2006-05-28,Traffic Signal,Clear,Daylight,Others,Non-Fatal Injury,None,None,None,None
2006-05-28,Traffic Signal,Clear,Daylight,Others,Non-Fatal Injury,None,None,None,None
2006-05-28,Traffic Signal,Clear,Daylight,Others,Non-Fatal Injury,None,None,None,None
2006-05-29,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2006-05-29,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2006-05-29,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2006-05-29,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2006-05-29,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2006-05-30,No Control,Clear,Dark,Dry,Fatal,None,Yes,None,None
2006-06-01,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,Yes,None
2006-06-01,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,Yes,None
2006-06-01,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,Yes,None
2006-06-01,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,Yes,None
2006-06-01,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,Yes,None
2006-06-02,Traffic Signal,Clear,Daylight,Dry,Fatal,None,None,None,None
2006-06-02,Traffic Signal,Clear,Daylight,Dry,Fatal,None,None,None,None
2006-06-03,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2006-06-03,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2006-06-03,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2006-06-04,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,Yes
2006-06-05,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,Yes,None
2006-06-05,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,Yes,None
2006-06-05,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,Yes,None
2006-06-05,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,Yes,None
2006-06-05,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,Yes,None
2006-06-05,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,Yes,None
2006-06-05,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,Yes,None
2006-06-05,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,Yes,None
2006-06-05,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2006-06-05,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2006-06-06,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-06-06,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-06-06,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-06-06,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-06-06,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-06-07,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,Yes
2006-06-07,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,Yes
2006-06-07,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,Yes
2006-06-07,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,Yes
2006-06-07,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2006-06-07,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2006-06-07,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2006-06-08,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-06-08,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-06-08,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-06-08,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-06-08,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2006-06-09,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2006-06-09,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2006-06-09,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2006-06-10,No Control,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2006-06-10,No Control,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2006-06-10,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-06-10,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-06-10,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-06-11,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-06-11,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-06-13,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2006-06-13,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2006-06-13,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2006-06-13,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2006-06-13,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2006-06-13,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2006-06-13,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2006-06-13,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2006-06-14,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2006-06-14,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2006-06-14,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2006-06-14,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-06-14,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-06-15,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2006-06-15,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2006-06-17,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2006-06-17,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2006-06-17,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2006-06-17,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-06-17,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-06-17,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-06-17,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-06-17,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-06-18,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,Yes,None
2006-06-18,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,Yes,None
2006-06-18,No Control,Clear,Dim Light,Dry,Non-Fatal Injury,None,Yes,None,None
2006-06-18,No Control,Clear,Dim Light,Dry,Non-Fatal Injury,None,Yes,None,None
2006-06-18,No Control,Clear,Dim Light,Dry,Non-Fatal Injury,None,Yes,None,None
2006-06-18,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2006-06-18,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2006-06-18,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2006-06-18,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2006-06-18,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2006-06-18,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2006-06-19,Traffic Signal,Clear,Daylight,Dry,Fatal,None,None,None,None
2006-06-19,Traffic Signal,Clear,Daylight,Dry,Fatal,None,None,None,None
2006-06-19,Traffic Signal,Clear,Daylight,Dry,Fatal,None,None,None,None
2006-06-19,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-06-19,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-06-20,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,Yes,None
2006-06-20,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,Yes,None
2006-06-20,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,Yes,None
2006-06-20,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,Yes,None
2006-06-20,Others,Clear,Dark,Dry,Fatal,Yes,Yes,None,None
2006-06-20,Others,Clear,Dark,Dry,Fatal,Yes,Yes,None,None
2006-06-20,Others,Clear,Dark,Dry,Fatal,Yes,Yes,None,None
2006-06-20,Others,Clear,Dark,Dry,Fatal,Yes,Yes,None,None
2006-06-20,Others,Clear,Dark,Dry,Fatal,Yes,Yes,None,None
2006-06-20,Others,Clear,Dark,Dry,Fatal,Yes,Yes,None,None
2006-06-21,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-06-21,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-06-21,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-06-21,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-06-21,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-06-22,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2006-06-22,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2006-06-24,Others,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2006-06-24,Others,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2006-06-24,Others,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2006-06-24,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-06-25,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-06-25,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2006-06-25,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
